category	status	severity	package	symbol	score	cpp_anchor	selfhost_anchor	cpp_br	cpp_lp	cpp_ret	cj_br	cj_lp	cj_ret	missing_calls
invented	current	P1	codegen	CastAggregateElementIfNeeded		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TupleExprImpl.cj:395	-	-	-	-	-	-	-
invented	current	P1	codegen	CastIntegerToInt64		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:5246	-	-	-	-	-	-	-
invented	current	P1	codegen	CastIntegerValueToType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IntrinsicsDispatcher.cj:506	-	-	-	-	-	-	-
invented	current	P1	codegen	CastPointerLikeIfNeeded		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IntrinsicsDispatcher.cj:676	-	-	-	-	-	-	-
invented	current	P1	codegen	CastValueToType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TypeCastImpl.cj:346	-	-	-	-	-	-	-
invented	current	P1	codegen	CheckCalleeTypeArgsNum		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CHIRExprWrapper.cj:160	-	-	-	-	-	-	-
invented	current	P1	codegen	CheckIntegerCastLowerBound		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TypeCastImpl.cj:522	-	-	-	-	-	-	-
invented	current	P1	codegen	CheckIntegerCastUpperBound		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TypeCastImpl.cj:536	-	-	-	-	-	-	-
invented	current	P1	codegen	CheckNoHeapAlloc		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:441	-	-	-	-	-	-	-
invented	current	P1	codegen	CheckNoWriteBarrierRec		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:452	-	-	-	-	-	-	-
invented	current	P1	codegen	ClassInheritanceDepth		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGTypeInfo.cj:1567	-	-	-	-	-	-	-
invented	current	P1	codegen	ClassifyEnumType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGEnumType.cj:557	-	-	-	-	-	-	-
invented	current	P1	codegen	ClassifyOptionLikeEnum		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGEnumType.cj:591	-	-	-	-	-	-	-
invented	current	P1	codegen	ClearAAPipelineCString		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/LLVMPassBuilder.cj:154	-	-	-	-	-	-	-
invented	current	P1	codegen	ClearInsertionPoint		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1314	-	-	-	-	-	-	-
invented	current	P1	codegen	ClosureRuntimeTypeName		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGTypeInfo.cj:897	-	-	-	-	-	-	-
invented	current	P1	codegen	CollectDependentPackageByCalleeName		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EmitPackageIR.cj:825	-	-	-	-	-	-	-
invented	current	P1	codegen	CollectGenericTypeInfoPath		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGModule.cj:504	-	-	-	-	-	-	-
invented	current	P1	codegen	CollectIRFunctions		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EraseUselessIRs.cj:66	-	-	-	-	-	-	-
invented	current	P1	codegen	CollectIRGlobals		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EraseUselessIRs.cj:56	-	-	-	-	-	-	-
invented	current	P1	codegen	CollectUnusedInstructions		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGFunction.cj:326	-	-	-	-	-	-	-
invented	current	P1	codegen	CompareMetadataString		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CJNativeGenMetadata.cj:971	-	-	-	-	-	-	-
invented	current	P1	codegen	Complete		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGType.cj:168	-	-	-	-	-	-	-
invented	current	P1	codegen	ConstArray		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGTypeInfo.cj:1401	-	-	-	-	-	-	-
invented	current	P1	codegen	ConstLLVMArray		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EmitPackageIR.cj:1176	-	-	-	-	-	-	-
invented	current	P1	codegen	ConstNamedStruct		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EnumCtorTIOrTTGenerator.cj:447	-	-	-	-	-	-	-
invented	current	P1	codegen	ConstStruct		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EmitCjStringLiteralIR.cj:37	-	-	-	-	-	-	-
invented	current	P1	codegen	ConsumeLLVMError		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/LLVMPassBuilder.cj:246	-	-	-	-	-	-	-
invented	current	P1	codegen	ContainsActiveEnumType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGEnumType.cj:742	-	-	-	-	-	-	-
invented	current	P1	codegen	ContainsCString		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGContext.cj:413	-	-	-	-	-	-	-
invented	current	P1	codegen	ContainsGenericType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGType.cj:78	-	-	-	-	-	-	-
invented	current	P1	codegen	ConvertGenericReturnValue		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1939	-	-	-	-	-	-	-
invented	current	P1	codegen	CopyDataLayoutString		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGModule.cj:1013	-	-	-	-	-	-	-
invented	current	P1	codegen	CopyStringRep		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/LLVMTargetMachine.cj:439	-	-	-	-	-	-	-
invented	current	P1	codegen	CopyTypeInfoPath		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGModule.cj:522	-	-	-	-	-	-	-
invented	current	P1	codegen	CopyUnknownSizeSRetReturn		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:2118	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateAggregateValue		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4233	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateAllocaAtCurrentPoint		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:526	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateAnd		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/ArithmeticOpImpl.cj:55	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateAndInsertBasicBlock		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1217	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateAnonymousStructType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:579	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateAppleAArch64CGCFFI		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGModule.cj:1182	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateArrayCopyIntrinsic		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:5344	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateArrayCopyTo		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:5315	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateBasicBlockAtEnd		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1172	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateBinary		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1318	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateBinaryTyped		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1322	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateCGCFFI		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGModule.cj:1163	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateCJEntryFunction		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EmitPackageIR.cj:441	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateCJEntryTryScope		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EmitPackageIR.cj:467	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateCJMemsetStructWith0		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1116	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateCallOrInvokeWithMethodTypeInfo		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1573	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateCallOrInvokeWithMethodTypeInfoAndSRetTypeInfo		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1586	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateCatchPad		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4180	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateCatchRet		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4176	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateCatchSwitch		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4218	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateCleanupPad		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4185	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateCleanupRet		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4172	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateConstGEP1_32		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:3340	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateDataLayout		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/LLVMTargetMachine.cj:382	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateDefaultLiteralValue		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1475	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateElementAddress		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/ArrayImpl.cj:887	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateEntryBasicBlockBeforeFirst		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1180	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateExtractValue		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4246	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateFPExt		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4028	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateFPToSI		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4044	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateFPToUI		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4036	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateFPTrunc		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4020	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateFromCStringRange		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/LLVMBitcode.cj:51	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateFromStringCopy		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/LLVMBitcode.cj:36	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateFuncletPad		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4190	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateFunctionType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGCFFI.cj:1569	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateICmp		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1151	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateImplicitExceptionAndThrow		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4544	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateImplicitUsedFunctionCall		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4562	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateInBoundsGEP		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:3187	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateIntCastUnsigned		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGCFFI.cj:1779	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateIntrinsicCall		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:2223	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateIntrinsicCallNoInvoke		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:2236	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateLShr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/ArithmeticOpImpl.cj:59	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateMemMove		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1111	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateMemSet		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1101	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateMemberPointerType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/DIBuilder.cj:381	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateMul		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/ArithmeticOpImpl.cj:51	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateOrGetMappedBB		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGModule.cj:800	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateOuterTypeInfoArg		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1906	-	-	-	-	-	-	-
invented	current	P1	codegen	CreatePHI		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:3936	-	-	-	-	-	-	-
invented	current	P1	codegen	CreatePointerCast		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4084	-	-	-	-	-	-	-
invented	current	P1	codegen	CreatePtrToInt		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4068	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateRawArrayGlobal		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EmitCjStringLiteralIR.cj:168	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateReflectionMetadata		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EnumCtorTIOrTTGenerator.cj:418	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateResume		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4168	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateRet		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1164	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateRetVoid		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1160	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateSIToFP		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4060	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateSRetAlloca		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1920	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateSelect		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:3965	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateStaticTypeInfo		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IntrinsicsDispatcher.cj:646	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateSubroutineType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/DIBuilder.cj:326	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateSwitch		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1143	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateTrunc		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:3983	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateTypeInfoAsI8Ptr		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IntrinsicsDispatcher.cj:650	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateTypeInfoAsInt8RefCGValue		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:2592	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateTypeInfoForCallbackBody		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGTypeInfo.cj:967	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateTypeInfoForTemplateCallback		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGTypeInfo.cj:858	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateTypedStoreForAddress		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/ArrayImpl.cj:409	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateUIToFP		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4052	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateUInt32Metadata		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/DIBuilder.cj:534	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateUnary		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1379	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateUnaryTyped		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1383	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateUnreachable		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:4101	-	-	-	-	-	-	-
invented	current	P1	codegen	CreateZExtOrTrunc		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:3999	-	-	-	-	-	-	-
invented	current	P1	codegen	CurrentExpressionResultType		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:1930	-	-	-	-	-	-	-
invented	current	P1	codegen	DeclareTypeInfoGlobal		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGTypeInfo.cj:69	-	-	-	-	-	-	-
invented	current	P1	codegen	DefineConcreteTypeInfoIfNeeded		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGTypeInfo.cj:415	-	-	-	-	-	-	-
invented	current	P1	codegen	DefineCustomTypeTemplateIfNeeded		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGTypeInfo.cj:639	-	-	-	-	-	-	-
invented	current	P1	codegen	DefineTypeInfoGlobalIfNeeded		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGTypeInfo.cj:106	-	-	-	-	-	-	-
invented	current	P1	codegen	DispatchExpression		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/ExprDispatcher.cj:9	-	-	-	-	-	-	-
invented	current	P1	codegen	DisposeModuleOnly		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/LLVM.cj:703	-	-	-	-	-	-	-
invented	current	P1	codegen	DisposeWithContext		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/LLVM.cj:713	-	-	-	-	-	-	-
invented	current	P1	codegen	ElementSizeOfPointerLike		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IntrinsicsDispatcher.cj:664	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitBoxExpression		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TypeCastImpl.cj:55	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitCallLikeExpression		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/ApplyImpl.cj:20	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitExternalExtensionDefsTable		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/InterfaceExtensionDef.cj:870	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitFloatCast		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TypeCastImpl.cj:633	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitIntegerCast		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TypeCastImpl.cj:402	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitMainFunctionIR		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EmitPackageIR.cj:360	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitNonExternalExtensionDefsTable		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/InterfaceExtensionDef.cj:848	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitOverflowCheck		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/OverflowDispatcher.cj:724	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitSaturatingIntegerCast		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TypeCastImpl.cj:471	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitStaticGenericTITable		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EmitPackageIR.cj:1051	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitStaticGenericTIsAndLLVMUsed		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EmitPackageIR.cj:1000	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitThrowingIntegerCast		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TypeCastImpl.cj:434	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitTransformToConcreteExpression		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TypeCastImpl.cj:207	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitTransformToGenericExpression		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TypeCastImpl.cj:160	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitTypeCastExpression		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TypeCastImpl.cj:17	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitUnBoxExpression		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TypeCastImpl.cj:106	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitUnBoxToRefExpression		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TypeCastImpl.cj:148	-	-	-	-	-	-	-
invented	current	P1	codegen	EmitWrappingIntegerCast		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/TypeCastImpl.cj:418	-	-	-	-	-	-	-
invented	current	P1	codegen	EnableContextDisposalOnClose		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/LLVM.cj:699	-	-	-	-	-	-	-
invented	current	P1	codegen	EnsureAllocaGenericLayoutMetadata		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/IRBuilder.cj:2067	-	-	-	-	-	-	-
invented	current	P1	codegen	EnsureClassified		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGEnumType.cj:80	-	-	-	-	-	-	-
invented	current	P1	codegen	EnsureSourceGenericTypeTemplate		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGTypeInfo.cj:634	-	-	-	-	-	-	-
invented	current	P1	codegen	EnterEnumClassification		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGModule.cj:1147	-	-	-	-	-	-	-
invented	current	P1	codegen	EraseInstructions		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGFunction.cj:337	-	-	-	-	-	-	-
invented	current	P1	codegen	EraseUnusedGVsAndFunctions		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EraseUselessIRs.cj:35	-	-	-	-	-	-	-
invented	current	P1	codegen	EraseUselessGVAndFunctionsImpl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EraseUselessIRs.cj:24	-	-	-	-	-	-	-
invented	current	P1	codegen	EraseUselessInstsAndDeclarationsImpl		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/EraseUselessIRs.cj:7	-	-	-	-	-	-	-
invented	current	P1	codegen	EraseUselessLoadAndAlloca		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGFunction.cj:306	-	-	-	-	-	-	-
invented	current	P1	codegen	ExitEnumClassification		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGModule.cj:1155	-	-	-	-	-	-	-
invented	current	P1	codegen	ExprKindNameForIR		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/OverflowDispatcher.cj:889	-	-	-	-	-	-	-
invented	current	P1	codegen	ExtensionDefFlag		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/InterfaceExtensionDef.cj:760	-	-	-	-	-	-	-
invented	current	P1	codegen	Failure		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/LLVMBitcode.cj:162	-	-	-	-	-	-	-
invented	current	P1	codegen	FinalizeDebugInfo		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGModule.cj:954	-	-	-	-	-	-	-
invented	current	P1	codegen	FindABIArgInfo		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGCFFI.cj:1499	-	-	-	-	-	-	-
invented	current	P1	codegen	FindCFuncInfo		NO_MATCH_IN_FULL_CPP_SYMBOL_SCAN	codegen/src/CGCFFI.cj:290	-	-	-	-	-	-	-
