selfhost_file	selfhost_line	selfhost_func	api	kind	current_overload	cpp_file	cpp_line	cpp_api	cpp_overload	mapping	migration	recommendation	b5657_five_set	batch	cpp_call	call
packages/sema/src/CJMP/CheckCJMPAnnotations.cj	151	ReportAnnotationMismatch	DiagnoseRefactor	sema_specific_has_different_annotation	node	Sema/CJMP/CheckCJMPAnnotations.cpp	161	DiagnoseRefactor	node	ambiguous-3	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_specific_has_different_annotation, decl, DeclKindToString(decl))	DiagnoseRefactor( checker.diag, BasicDiagKindRefactor.sema_specific_has_different_annotation, decl, arguments: [DeclKindToString(decl)])
packages/sema/src/CJMP/CheckCJMPAnnotations.cj	156	ReportAnnotationMismatch	AddNote	<subdiagnostic>	text-only	Sema/CJMP/CheckCJMPAnnotations.cpp	162	AddNote	text-only	function-ordinal	NO	keep-current	NO		AddNote(note)	AddNote(FormatAnnotationMismatchNote(annotation))
packages/sema/src/CJMP/CheckCJMPAnnotations.cj	161	ReportAnnotationMismatch	DiagnoseRefactor	sema_specific_has_different_annotation	node	Sema/CJMP/CheckCJMPAnnotations.cpp	161	DiagnoseRefactor	node	ambiguous-3	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_specific_has_different_annotation, decl, DeclKindToString(decl))	DiagnoseRefactor( checker.diag, BasicDiagKindRefactor.sema_specific_has_different_annotation, annotation, arguments: [DeclKindToString(decl)])
packages/sema/src/CJMP/CheckCJMPAnnotations.cj	166	ReportAnnotationMismatch	AddHint	<subdiagnostic>	node	Sema/CJMP/CheckCJMPAnnotations.cpp	167	AddHint	node	function-ordinal	NO	keep-node	Task2-node-builder		"AddHint(decl, ""The corresponding common declaration"")"	"AddHint(builder, decl, arguments: [""The corresponding common declaration""])"
packages/sema/src/CJMP/CheckCJMPAnnotations.cj	167	ReportAnnotationMismatch	AddNote	<subdiagnostic>	text-only	Sema/CJMP/CheckCJMPAnnotations.cpp	168	AddNote	text-only	function-ordinal	NO	keep-current	NO		"AddNote(""Either remove the specific annotation or add it to the common declaration"")"	"AddNote(""Either remove the specific annotation or add it to the common declaration"")"
packages/sema/src/CJMP/CheckCJMPAnnotations.cj	187	PostCheckNonSerializedAnnotations	DiagnoseRefactor	sema_specific_has_different_annotation	node	Sema/CJMP/CheckCJMPAnnotations.cpp	189	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor( DiagKindRefactor::sema_specific_has_different_annotation, specific, DeclKindToString(specific))	DiagnoseRefactor( checker.diag, BasicDiagKindRefactor.sema_specific_has_different_annotation, specific, arguments: [DeclKindToString(specific)])
packages/sema/src/CJMP/CheckCJMPAnnotations.cj	192	PostCheckNonSerializedAnnotations	AddNote	<subdiagnostic>	text-only	Sema/CJMP/CheckCJMPAnnotations.cpp	190	AddNote	text-only	function-ordinal	NO	keep-current	NO		AddNote(FormatAnnotationMismatchNote(annoKind))	AddNote(FormatAnnotationMismatchNote(kind))
packages/sema/src/CJMP/CheckCJMPAnnotations.cj	273	CheckNotAllowedAnnotations	DiagnoseRefactor	sema_common_specific_annotation_not_allowed	node	Sema/CJMP/CheckCJMPAnnotations.cpp	308	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_common_specific_annotation_not_allowed, *anno, AnnotationKindToString(anno->kind))	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_common_specific_annotation_not_allowed, annotation, arguments: [AnnotationKindName(annotation.kind)])
packages/sema/src/CJMP/CheckCJMPAnnotations.cj	278	CheckNotAllowedAnnotations	AddNote	<subdiagnostic>	text-only	Sema/CJMP/CheckCJMPAnnotations.cpp	310	AddNote	text-only	function-ordinal	NO	keep-current	NO		"AddNote(""This annotation kind is not supported on common/specific"")"	"AddNote(""This annotation kind is not supported on common/specific"")"
packages/sema/src/CJMP/Parameters.cj	67	MatchCJMPFunctionParameters	DiagnoseRefactor	sema_specific_has_different_parameter	node	Sema/CJMP/Parameters.cpp	102	DiagnoseRefactor	node	ambiguous-2	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_specific_has_different_parameter, *specificParam)	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_specific_has_different_parameter, specificParam)
packages/sema/src/CJMP/Parameters.cj	74	MatchCJMPFunctionParameters	DiagnoseRefactor	sema_specific_has_different_parameter	node	Sema/CJMP/Parameters.cpp	102	DiagnoseRefactor	node	ambiguous-2	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_specific_has_different_parameter, *specificParam)	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_specific_has_different_parameter, specificParam)
packages/sema/src/CJMP/Parameters.cj	80	MatchCJMPFunctionParameters	DiagnoseRefactor	sema_specific_primary_unmatched_var_decl	node	Sema/CJMP/Parameters.cpp	112	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_specific_primary_unmatched_var_decl, *specificParam)	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_specific_primary_unmatched_var_decl, specificParam)
packages/sema/src/CJMP/Parameters.cj	93	MatchCJMPFunctionParameters	Diagnose	sema_generic_member_type_argument_different	position/range	Sema/CJMP/Parameters.cpp	135	Diagnose	node	exact	YES	migrate-to-node	NO	B038	Diagnose( specificFunc, DiagKind::sema_generic_member_type_argument_different, specificFunc.identifier.Val())	Diagnose( specificFunc.begin, BasicDiagKind.sema_generic_member_type_argument_different, args: [BasicDiagArgument(specificFunc.identifier.Val())])
packages/sema/src/CJMP/Parameters.cj	182	PropagateDefaultArguments	DiagnoseRefactor	sema_cjmp_parameter_default_value_both_sides	range	Sema/CJMP/Parameters.cpp	216	DiagnoseRefactor	range	exact	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::sema_cjmp_parameter_default_value_both_sides, MakeRange(specificParam->identifier))	DiagnoseRefactor( BasicDiagKindRefactor.sema_cjmp_parameter_default_value_both_sides, IdentifierRange(specificParam.identifier))
packages/sema/src/CalcConstExpr.cj	14	ChkFloatTypeOverflow	DiagnoseRefactor	sema_float_literal_too_large	range	Sema/CalcConstExpr.cpp	36	DiagnoseRefactor	node	ambiguous-2	YES	migrate-to-node	NO	B039	DiagnoseRefactor( DiagKindRefactor::sema_float_literal_too_large, lce, lce.GetTy()->String(), info.max)	DiagnoseRefactor( BasicDiagKindRefactor.sema_float_literal_too_large, BasicMakeRange(expr.begin, expr.end), arguments: [(expr.GetTy() ?? TypeManager.GetInvalidTy()).String(), info.max])
packages/sema/src/CalcConstExpr.cj	23	ChkFloatTypeOverflow	DiagnoseRefactor	sema_float_literal_too_small	range	Sema/CalcConstExpr.cpp	41	DiagnoseRefactor	node	ambiguous-2	YES	migrate-to-node	NO	B039	DiagnoseRefactor( DiagKindRefactor::sema_float_literal_too_small, lce, lce.GetTy()->String(), info.min)	DiagnoseRefactor( BasicDiagKindRefactor.sema_float_literal_too_small, BasicMakeRange(expr.begin, expr.end), arguments: [(expr.GetTy() ?? TypeManager.GetInvalidTy()).String(), info.min])
packages/sema/src/CalcConstExpr.cj	47	ChkFloatTypeOverflow	DiagnoseRefactor	sema_float_literal_too_small	range	Sema/CalcConstExpr.cpp	41	DiagnoseRefactor	node	ambiguous-2	YES	migrate-to-node	NO	B039	DiagnoseRefactor( DiagKindRefactor::sema_float_literal_too_small, lce, lce.GetTy()->String(), info.min)	DiagnoseRefactor( BasicDiagKindRefactor.sema_float_literal_too_small, BasicMakeRange(expr.begin, expr.end), arguments: [(expr.GetTy() ?? TypeManager.GetInvalidTy()).String(), info.min])
packages/sema/src/CalcConstExpr.cj	56	ChkFloatTypeOverflow	DiagnoseRefactor	sema_float_literal_too_large	range	Sema/CalcConstExpr.cpp	36	DiagnoseRefactor	node	ambiguous-2	YES	migrate-to-node	NO	B039	DiagnoseRefactor( DiagKindRefactor::sema_float_literal_too_large, lce, lce.GetTy()->String(), info.max)	DiagnoseRefactor( BasicDiagKindRefactor.sema_float_literal_too_large, BasicMakeRange(expr.begin, expr.end), arguments: [(expr.GetTy() ?? TypeManager.GetInvalidTy()).String(), info.max])
packages/sema/src/CalcConstExpr.cj	81	ChkLitConstExprRange	DiagnoseRefactor	sema_exceed_num_value_range	range	Sema/CalcConstExpr.cpp	104	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B006	DiagnoseRefactor(DiagKindRefactor::sema_exceed_num_value_range, lce, lce.stringValue, typeName)	DiagnoseRefactor( BasicDiagKindRefactor.sema_exceed_num_value_range, BasicMakeRange(expr.begin, expr.end), arguments: [expr.stringValue, typeName])
packages/sema/src/CheckUnusedImportImpl.cj	471	ReportUnusedImports	DiagnoseRefactor	sema_unused_import	range	Sema/CheckUnusedImportImpl.cpp	356	DiagnoseRefactor	range	exact	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::sema_unused_import, MakeRange(importSpec->begin, importSpec->end), importSpec->content.ToString())	DiagnoseRefactor(BasicDiagKindRefactor.sema_unused_import, range, arguments: args)
packages/sema/src/DeclAttributeChecker.cj	221	CheckClassAttribute	DiagnoseRefactor	sema_non_abstract_class_cannot_be_sealed	range	Sema/DeclAttributeChecker.cpp	273	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B007	DiagnoseRefactor( DiagKindRefactor::sema_non_abstract_class_cannot_be_sealed, cd, MakeRange(cd.identifier))	DiagnoseRefactor( BasicDiagKindRefactor.sema_non_abstract_class_cannot_be_sealed, MakeRange(classDecl.identifier.Begin(), classDecl.identifier.End()) )
packages/sema/src/DeclAttributeChecker.cj	249	CheckAttributesForPropAndFuncDeclInClass	Diagnose	sema_missing_func_body	node	Sema/DeclAttributeChecker.cpp	345	Diagnose	node	exact	NO	keep-node	NO		Diagnose(member, DiagKind::sema_missing_func_body, type, member.identifier.Val())	Diagnose(diag, member, BasicDiagKind.sema_missing_func_body, args: [BasicDiagArgument(memberKind), BasicDiagArgument(member.identifier.Val())])
packages/sema/src/DiagSuppressor.cj	36	ReportDiag	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			Diagnose(diagnostic)
packages/sema/src/Diags.cj	50	DiagWrongNumberOfArgumentsCommon	DiagnoseRefactor	sema_wrong_number_of_arguments	range	Sema/Diags.cpp	71	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B008	DiagnoseRefactor( DiagKindRefactor::sema_wrong_number_of_arguments, ce, MakeRange(beginPos, endPos), symptom, lst)	DiagnoseRefactor(BasicDiagKindRefactor.sema_wrong_number_of_arguments, MakeRange(beginPos, endPos), arguments: [symptom, lst])
packages/sema/src/Diags.cj	55	DiagWrongNumberOfArgumentsCommon	AddNote	<subdiagnostic>	range	Sema/Diags.cpp	74	AddNote	node	function-ordinal	YES	migrate-to-node	NO	B008	"AddNote(*fd, MakeRange(fd->identifier), ""found candidate"")"	"AddNote(MakeRange(funcDecl.identifier.Begin(), funcDecl.identifier.End()), ""found candidate"")"
packages/sema/src/Diags.cj	61	DiagWrongNumberOfArgumentsCommon	AddNote	<subdiagnostic>	range	Sema/Diags.cpp	80	AddNote	node	function-ordinal	YES	migrate-to-node	NO	B008	"AddNote(*vd, MakeRange(vd->identifier), ""found candidate"")"	"AddNote(MakeRange(varDecl.identifier.Begin(), varDecl.identifier.End()), ""found candidate"")"
packages/sema/src/Diags.cj	154	DiagNeedNamedArgument	DiagnoseRefactor	sema_need_named_argument	range	Sema/Diags.cpp	703	DiagnoseRefactor	position	exact	NO	keep-current	NO		DiagnoseRefactor(DiagKindRefactor::sema_need_named_argument, *ce.args[argPos], expectedPrefix)	DiagnoseRefactor(BasicDiagKindRefactor.sema_need_named_argument, MakeRange(ce.args[argPos].begin, ce.args[argPos].end), arguments: [expectedPrefix])
packages/sema/src/Diags.cj	204	DiagCannotHaveDefaultParam	DiagnoseRefactor	sema_cannot_have_default_param	range	Sema/Diags.cpp	466	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B008	DiagnoseRefactor(DiagKindRefactor::sema_cannot_have_default_param, fp, funcType)	DiagnoseRefactor(BasicDiagKindRefactor.sema_cannot_have_default_param, MakeRange(fp.GetBegin(), fp.GetEnd()), arguments: [funcType])
packages/sema/src/Diags.cj	214	DiagMismatchedTypesWithFoundTy	DiagnoseRefactor	sema_mismatched_types	range	Sema/Diags.cpp	257	DiagnoseRefactor	node	ambiguous-3	YES	migrate-to-node	NO	B040	DiagnoseRefactor(DiagKindRefactor::sema_mismatched_types, node)	DiagnoseRefactor( BasicDiagKindRefactor.sema_mismatched_types, MakeRange(node.begin, node.end))
packages/sema/src/Diags.cj	218	DiagMismatchedTypesWithFoundTy	AddNote	<subdiagnostic>	text-only	Sema/Diags.cpp	260	AddNote	text-only	function-ordinal	NO	keep-current	NO		AddNote(note)	AddNote(note)
packages/sema/src/Diags.cj	233	DiagMismatchedTypesWithFoundTy	DiagnoseRefactor	sema_mismatched_types	range	Sema/Diags.cpp	257	DiagnoseRefactor	node	ambiguous-3	YES	migrate-to-node	NO	B040	DiagnoseRefactor(DiagKindRefactor::sema_mismatched_types, node)	DiagnoseRefactor( BasicDiagKindRefactor.sema_mismatched_types, MakeRange(node.begin, node.end))
packages/sema/src/Diags.cj	237	DiagMismatchedTypesWithFoundTy	AddNote	<subdiagnostic>	range	Sema/Diags.cpp	279	AddNote	node	function-ordinal	YES	migrate-to-node	NO	B008	"AddNote(*expectedDecl, MakeRangeForDeclIdentifier(*expectedDecl), ""'"" + expectedStr + ""'"")"	"AddNote(MakeRangeForDeclIdentifier(expectedDecl), ""'"" + expectedStr + ""'"")"
packages/sema/src/Diags.cj	241	DiagMismatchedTypesWithFoundTy	AddNote	<subdiagnostic>	range	Sema/Diags.cpp	284	AddNote	node	function-ordinal	YES	migrate-to-node	NO	B008	"AddNote(*foundDecl, MakeRangeForDeclIdentifier(*foundDecl), ""'"" + foundStr + ""'"")"	"AddNote(MakeRangeForDeclIdentifier(foundDecl), ""'"" + foundStr + ""'"")"
packages/sema/src/Diags.cj	245	DiagMismatchedTypesWithFoundTy	AddNote	<subdiagnostic>	text-only	Sema/Diags.cpp	288	AddNote	text-only	function-ordinal	NO	keep-current	NO		AddNote(note)	AddNote(note)
packages/sema/src/Diags.cj	269	DiagMismatchedTypes	DiagnoseRefactor	sema_mismatched_types_because	range	Sema/Diags.cpp	310	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B008	DiagnoseRefactor(DiagKindRefactor::sema_mismatched_types_because, node)	DiagnoseRefactor( BasicDiagKindRefactor.sema_mismatched_types_because, MakeRange(node.begin, node.end))
packages/sema/src/Diags.cj	277	DiagMismatchedTypes	AddHint	<subdiagnostic>	range	Sema/Diags.cpp	316	AddHint	node	function-ordinal	YES	migrate-to-node	NO	B008	AddHint(type, type.GetTy()->String(), because)	AddHint(MakeRange(typeNode.begin, typeNode.end), arguments: [typeTy.String(), because])
packages/sema/src/Diags.cj	297	DiagCannotOverride	DiagnoseRefactor	sema_cannot_override	node	Sema/Diags.cpp	449	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_cannot_override, child, childRange, kind, name)	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_cannot_override, child, childRange, arguments: [kind, name] )
packages/sema/src/Diags.cj	304	DiagCannotOverride	AddNote	<subdiagnostic>	node	Sema/Diags.cpp	450	AddNote	node	function-ordinal	NO	keep-node	Task2-node-builder		"AddNote(parent, parentRange, ""the parent "" + kind + "" is not modified by 'open'"")"	"AddNote(builder, parent, parentRange, ""the parent "" + kind + "" is not modified by 'open'"")"
packages/sema/src/EnumSugarChecker.cj	65	CheckVarDeclTargets	Diagnose	sema_multiple_constructor_in_enum	range	Sema/EnumSugarChecker.cpp	35	Diagnose	node	exact	YES	migrate-to-node	NO	B041	Diagnose( refExpr, DiagKind::sema_multiple_constructor_in_enum, varDeclTargets[0]->identifier.Val())	Diagnose(refExpr.begin, refExpr.end, BasicDiagKind.sema_multiple_constructor_in_enum, args: [BasicDiagArgument(varDeclTargets[0].identifier.Val())])
packages/sema/src/EnumSugarChecker.cj	78	CheckVarDeclTargets	AddNote	<subdiagnostic>	position	Sema/EnumSugarChecker.cpp	39	AddNote	node	function-ordinal	YES	migrate-to-node	NO	B009	AddNote(*it, DiagKind::sema_found_candidate_decl)	AddNote(decl.begin, BasicDiagKind.sema_found_candidate_decl)
packages/sema/src/EnumSugarChecker.cj	128	CheckGenericEnumSugarWithoutTypeArgs	Diagnose	sema_generic_type_without_type_argument	default	Sema/EnumSugarChecker.cpp	79	Diagnose	node	exact	YES	migrate-to-node	NO	B041	Diagnose(refExpr, DiagKind::sema_generic_type_without_type_argument)	Diagnose(refExpr.begin, refExpr.end, BasicDiagKind.sema_generic_type_without_type_argument)
packages/sema/src/FFI/CFFICheck.cj	55	EmitRefactor	DiagnoseRefactor	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			DiagnoseRefactor(diag, kind, node, arguments: args)
packages/sema/src/FFI/CFFICheck.cj	61	EmitLegacy	Diagnose	<dynamic>	dynamic/diagnostic				unmapped	unmapped	NO	manual-review-no-direct-cpp	NO			Diagnose(node.begin, kind, args: args)
packages/sema/src/FFI/CFFICheck.cj	403	CheckCFuncSignature	DiagnoseRefactor	sema_invalid_cfunc_return_type	node	Sema/FFI/CFFICheck.cpp	291	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor(DiagKindRefactor::sema_invalid_cfunc_return_type, *fb.retType, GetFuncBodyRange(fb, *fb.retType))	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_invalid_cfunc_return_type, retType, FuncBodyTypeRange(body, retType))
packages/sema/src/FFI/CFFICheck.cj	408	CheckCFuncSignature	AddNote	<subdiagnostic>	text-only				unmapped	unmapped	NO	keep-current	NO			"AddNote(""return type is "" + retTy.String())"
packages/sema/src/FFI/CFFICheck.cj	411	CheckCFuncSignature	DiagnoseRefactor	sema_varray_in_cfunc	node	Sema/FFI/CFFICheck.cpp	297	DiagnoseRefactor	node	exact	NO	keep-node	Task2-node-main		DiagnoseRefactor( DiagKindRefactor::sema_varray_in_cfunc, *fb.retType, GetFuncBodyRange(fb, *fb.retType))	DiagnoseRefactor( diag, BasicDiagKindRefactor.sema_varray_in_cfunc, retType, FuncBodyTypeRange(body, retType))
packages/sema/src/InheritanceChecker/BuiltInInheritanceHelper.cj	126	IsBuiltInOperatorFuncInExtend	DiagnoseRefactor	sema_return_type_incompatible	position	Sema/InheritanceChecker/BuiltInInheritanceHelper.cpp	47	DiagnoseRefactor	node	ambiguous-2	YES	migrate-to-node	NO	B042	DiagnoseRefactor(DiagKindRefactor::sema_return_type_incompatible, structDecl, fd->identifier)	DiagnoseRefactor( DiagKindRefactor.sema_return_type_incompatible, fd.begin, arguments: [fd.identifier.Val()] )
packages/sema/src/InheritanceChecker/BuiltInInheritanceHelper.cj	143	IsBuiltInOperatorFuncInExtend	DiagnoseRefactor	sema_return_type_incompatible	position	Sema/InheritanceChecker/BuiltInInheritanceHelper.cpp	47	DiagnoseRefactor	node	ambiguous-2	YES	migrate-to-node	NO	B042	DiagnoseRefactor(DiagKindRefactor::sema_return_type_incompatible, structDecl, fd->identifier)	DiagnoseRefactor( DiagKindRefactor.sema_return_type_incompatible, fd.begin, arguments: [fd.identifier.Val()] )
packages/sema/src/InheritanceChecker/GenericInheritanceChecker.cj	111	CheckGenericTypeBoundsMapped	Diagnose	sema_generic_member_type_argument_different	position/range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	1230	Diagnose	node	ambiguous-2	YES	migrate-to-node	NO	B043	Diagnose(child, DiagKind::sema_generic_member_type_argument_different, child.identifier.Val())	Diagnose( child.begin, child.end, DiagKind.sema_generic_member_type_argument_different, args: [DiagArgument(child.identifier.Val())] )
packages/sema/src/InheritanceChecker/GenericInheritanceChecker.cj	190	CheckGenericTypeBoundsMapped	DiagnoseRefactor	sema_generic_constraint_not_looser	range	Sema/InheritanceChecker/StructInheritanceChecker.cpp	1275	DiagnoseRefactor	node	probable	YES	migrate-to-node	NO	B010	DiagnoseRefactor(DiagKindRefactor::sema_generic_constraint_not_looser, *gc)	DiagnoseRefactor(DiagKindRefactor.sema_generic_constraint_not_looser, range)
packages/sema/src/InheritanceChecker/GenericInheritanceChecker.cj	191	CheckGenericTypeBoundsMapped	AddNote	<subdiagnostic>	text-only				unmapped	unmapped	NO	keep-current	NO			"AddNote(""parent constraint is "" + parentConstraints)"
packages/sema/src/InheritanceChecker/InstantiatedChecker.cj	300	WillCauseInfiniteInstantiation	Diagnose	sema_generic_infinite_instantiation	default	Sema/InheritanceChecker/InstantiatedChecker.cpp	155	Diagnose	node	ambiguous-2	YES	migrate-to-node	NO	B044	Diagnose(triggerNode, DiagKind::sema_generic_infinite_instantiation)	Diagnose(triggerNode.begin, DiagKind.sema_generic_infinite_instantiation)
packages/sema/src/InheritanceChecker/InstantiatedChecker.cj	307	WillCauseInfiniteInstantiation	Diagnose	sema_generic_infinite_instantiation	default	Sema/InheritanceChecker/InstantiatedChecker.cpp	155	Diagnose	node	ambiguous-2	YES	migrate-to-node	NO	B044	Diagnose(triggerNode, DiagKind::sema_generic_infinite_instantiation)	Diagnose(triggerNode.begin, DiagKind.sema_generic_infinite_instantiation)
packages/sema/src/InheritanceChecker/InstantiatedChecker.cj	325	WillCauseInfiniteInstantiation	Diagnose	sema_generic_infinite_instantiation	default	Sema/InheritanceChecker/InstantiatedChecker.cpp	155	Diagnose	node	ambiguous-2	YES	migrate-to-node	NO	B044	Diagnose(triggerNode, DiagKind::sema_generic_infinite_instantiation)	Diagnose(triggerNode.begin, DiagKind.sema_generic_infinite_instantiation)
packages/sema/src/InheritanceChecker/InstantiatedChecker.cj	517	CheckCStructArguments	Diagnose	sema_cffi_cannot_have_type_param	position/range	Sema/InheritanceChecker/InstantiatedChecker.cpp	356	Diagnose	node+position	exact	YES	migrate-to-node	NO	B044	"Diagnose(node, leftAnglePos, DiagKind::sema_cffi_cannot_have_type_param, ""struct with @C"")"	"Diagnose( leftAnglePos, DiagKind.sema_cffi_cannot_have_type_param, args: [DiagArgument(""struct with @C"")] )"
packages/sema/src/InheritanceChecker/InstantiatedChecker.cj	537	CheckCStructArgument	Diagnose	sema_illegal_cpointer_generic_type	default	Sema/InheritanceChecker/InstantiatedChecker.cpp	374	Diagnose	node	ambiguous-2	YES	migrate-to-node	NO	B044	Diagnose(typeArg, DiagKind::sema_illegal_cpointer_generic_type)	Diagnose(typeArg.begin, DiagKind.sema_illegal_cpointer_generic_type)
packages/sema/src/InheritanceChecker/InstantiatedChecker.cj	555	CheckCStruct	Diagnose	sema_illegal_cpointer_generic_type	default	Sema/InheritanceChecker/InstantiatedChecker.cpp	374	Diagnose	node	ambiguous-2	YES	migrate-to-node	NO	B044	Diagnose(typeArg, DiagKind::sema_illegal_cpointer_generic_type)	Diagnose(typeArg.begin, DiagKind.sema_illegal_cpointer_generic_type)
packages/sema/src/InheritanceChecker/InstantiatedChecker.cj	592	DiagnoseForInstantiatedMemberImpl	DiagnoseRefactor	sema_generic_instantiation_causes_ambiguous_functions	range	Sema/InheritanceChecker/InstantiatedChecker.cpp	432	DiagnoseRefactor	node	exact	YES	migrate-to-node	NO	B011	DiagnoseRefactor(DiagKindRefactor::sema_generic_instantiation_causes_ambiguous_functions, *triggerNode, triggeredDeclType, functionName)	DiagnoseRefactor( DiagKindRefactor.sema_generic_instantiation_causes_ambiguous_functions, MakeRange(trigger.node.begin, trigger.node.end), arguments: [triggeredDeclType, childDecl.identifier.Val()] )
packages/sema/src/InheritanceChecker/InstantiatedChecker.cj	601	DiagnoseForInstantiatedMemberImpl	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote(InstantiatedDeclNoteRange(candidate), ""found candidate"")"
packages/sema/src/InheritanceChecker/NativeFFIInheritanceChecker.cj	32	DiagConflictingForeignName	DiagnoseRefactor	sema_foreign_name_conflicting_annotation	range	Sema/NativeFFI/Java/TypeCheck/InheritanceChecker.cpp	35	DiagnoseRefactor	node	probable	YES	migrate-to-node	NO	B012	DiagnoseRefactor(DiagKindRefactor::sema_foreign_name_conflicting_annotation, declWithAnno, declWithAnnoRange, declWithAnno.identifier, anno->identifier, anno->identifier)	DiagnoseRefactor( DiagKindRefactor.sema_foreign_name_conflicting_annotation, MakeRange(anno.GetBegin(), declWithAnno.identifier.End()), arguments: [declWithAnno.identifier.Val(), anno.identifier.Val(), anno.identifier.Val()])
packages/sema/src/InheritanceChecker/NativeFFIInheritanceChecker.cj	37	DiagConflictingForeignName	DiagnoseRefactor	sema_foreign_name_conflicting_derived_annotation	range	Sema/NativeFFI/Java/TypeCheck/InheritanceChecker.cpp	38	DiagnoseRefactor	node	probable	YES	migrate-to-node	NO	B012	DiagnoseRefactor(DiagKindRefactor::sema_foreign_name_conflicting_derived_annotation, declWithAnno, MakeRange(declWithAnno.identifier), declWithAnno.identifier, anno->identifier, GetAnnoValue(anno))	DiagnoseRefactor( DiagKindRefactor.sema_foreign_name_conflicting_derived_annotation, MakeRange(declWithAnno.identifier.Begin(), declWithAnno.identifier.End()), arguments: [declWithAnno.identifier.Val(), anno.identifier.Val(), GetAnnoValue(anno)])
packages/sema/src/InheritanceChecker/NativeFFIInheritanceChecker.cj	45	DiagConflictingForeignName	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote(MakeRange(otherAnno.GetBegin(), otherDecl.identifier.End()), ""Other declaration '"" + otherDecl.identifier.Val() + ""' has a different @ForeignName"")"
packages/sema/src/InheritanceChecker/NativeFFIInheritanceChecker.cj	48	DiagConflictingForeignName	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote(MakeRange(otherDecl.identifier.Begin(), otherDecl.identifier.End()), ""Other declaration '"" + otherDecl.identifier.Val() + ""' has a different derived @ForeignName '"" + GetAnnoValue(otherAnno) + ""'"")"
packages/sema/src/InheritanceChecker/NativeFFIInheritanceChecker.cj	53	DiagConflictingForeignName	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote(MakeRange(otherDecl.identifier.Begin(), otherDecl.identifier.End()), ""Other declaration '"" + otherDecl.identifier.Val() + ""' doesn't have a @ForeignName"")"
packages/sema/src/InheritanceChecker/NativeFFIInheritanceChecker.cj	57	DiagConflictingForeignName	AddNote	<subdiagnostic>	range				unmapped	unmapped	NO	keep-current	NO			"AddNote(MakeRange(checkingDecl.identifier.Begin(), checkingDecl.identifier.End()), ""While checking declaration '"" + checkingDecl.identifier.Val() + ""'"")"
packages/sema/src/InheritanceChecker/NativeFFIInheritanceChecker.cj	127	CheckForeignName	DiagnoseRefactor	sema_foreign_name_appeared_in_child	range	Sema/NativeFFI/Java/TypeCheck/InheritanceChecker.cpp	118	DiagnoseRefactor	node	ambiguous-2	YES	migrate-to-node	NO	B045	DiagnoseRefactor(DiagKindRefactor::sema_foreign_name_appeared_in_child, *child.decl, range, childAnno->identifier)	DiagnoseRefactor( DiagKindRefactor.sema_foreign_name_appeared_in_child, MakeRange(childAnno.getOrThrow().GetBegin(), childDecl.identifier.End()), arguments: [childAnno.getOrThrow().identifier.Val()])
